id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,release_date,vote_average,overview,poster_path,budget,runtime,revenue,production_companies
11,['George Lucas'],Mark Hamill,Harrison Ford,Carrie Fisher,"['Adventure', 'Action', 'Science Fiction']",Star Wars,1977-05-25,8.2,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,11000000,121,775398007,"['Lucasfilm', '20th Century Fox']"
73475,['Jesús Franco'],Muriel Montossé,Ada Tauler,Karine Gambier,"['Crime', 'Drama']",Call of the Blonde Goddess,1977-12-09,4.7,"Susan arrives in Haiti to live with her husband Jack, who lives with a lesbian housekeeper and Olga, a nymphomaniac platinum blonde, introduced to her as Jack's sister. Susan begins to have nightmares about voodoo ceremonies and murder.",/4M1TMBzg9FZvRQkvcf8nQLSclu5.jpg,0,82,0,"['Nestor Film Produktion', 'Elite Film']"
105666,['Tulio Demicheli'],Andrés García,Rossy Mendoza,George Hilton,['Thriller'],The Call of Sex,1977-06-25,4.4,A man finds a woman that reminds him of his long lost love: his step-sister with whom he initiated his sex life. But he is married and his wife wants proof of the cheating to get a divorce.,/mK8z5RWaUVDBoiagrxoF8UZQuCr.jpg,0,88,0,"['Huracán Films', 'Atlas Films']"
5902,['Richard Attenborough'],Dirk Bogarde,James Caan,Michael Caine,"['Drama', 'History', 'War']",A Bridge Too Far,1977-06-15,7.2,"Operation Market Garden, September 1944. The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines.",/lszOk3Xmh7qpLaM9J4K9E6ADLk1.jpg,22000000,175,50750000,"['United Artists', 'Joseph E. Levine Productions']"
840,['Steven Spielberg'],Richard Dreyfuss,François Truffaut,Teri Garr,"['Science Fiction', 'Drama']",Close Encounters of the Third Kind,1977-11-18,7.4,"After an encounter with UFOs, an electricity linesman feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",/4zfedS25uMAhgm6YQhc9bhKHbLl.jpg,20000000,137,306889114,"['Julia Phillips and Michael Phillips Productions', 'Columbia Pictures', 'EMI Films']"
11906,['Dario Argento'],Jessica Harper,Stefania Casini,Flavio Bucci,['Horror'],Suspiria,1977-02-01,7.5,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,/5ya8jTbNZTrCFUx9OwpNBjCivXY.jpg,0,99,2884265,['Seda Spettacoli']
39412,['François Leterrier'],Sylvia Kristel,Umberto Orsini,Jean-Pierre Bouvier,"['Drama', 'Romance']",Emmanuelle 3,1977-10-14,4.2,Emmanuelle and her architect husband continue their amoral lifestyle in the Seychelles. But when a casual dilliance between her and a film director starts to turn serious her husband shows very traditional signs of jealousy.,/6TMvJX8PHS6672JI9R5YuCllGB6.jpg,0,100,0,"['Trinacra Films', 'Parafrance Films']"
11586,"['John Boorman', 'Rospo Pallenberg']",Linda Blair,Louise Fletcher,Max von Sydow,"['Drama', 'Horror', 'Thriller']",Exorcist II: The Heretic,1977-06-17,4.5,"Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",/g9i3LTMYLRHvCYSKimZEfd1Vqy7.jpg,14000000,118,30749142,['Warner Bros. Pictures']
250480,"['Wolfgang Reitherman', 'John Lounsbery']",Sterling Holloway,John Fiedler,Junius Matthews,"['Animation', 'Family']",The Many Adventures of Winnie the Pooh,1977-03-11,7.3,"Whether we’re young or forever young at heart, the Hundred Acre Wood calls to that place in each of us that still believes in magic. Join pals Pooh, Piglet, Kanga, Roo, Owl, Rabbit, Tigger and Christopher Robin as they enjoy their days together and sing their way through adventures.",/njqwnMbU0OtmD87Rc5vM7fNjv9T.jpg,0,74,0,['Walt Disney Productions']
11009,['John Badham'],John Travolta,Karen Lynn Gorney,Barry Miller,"['Drama', 'Music', 'Romance']",Saturday Night Fever,1977-12-16,6.7,Tony spends his Saturdays at a disco where his stylish moves raise his popularity among the patrons. But his life outside the disco is not easy and things change when he gets attracted to Stephanie.,/ylA7E5Md21aqgzxbwa2dFxX8LKV.jpg,3500000,119,237113184,"['Robert Stigwood Organization (RSO)', 'Paramount']"
691,['Lewis Gilbert'],Roger Moore,Barbara Bach,Curd Jürgens,"['Adventure', 'Action', 'Thriller']",The Spy Who Loved Me,1977-07-07,6.8,Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.,/3ZxHKFxMYvAko680DsRgAZKWcLi.jpg,13000000,125,185438673,"['United Artists', 'Eon Productions', 'Danjaq']"
12707,['Michael Anderson'],Richard Harris,Charlotte Rampling,Will Sampson,"['Adventure', 'Horror', 'Thriller']",Orca,1977-07-22,6.2,"After witnessing the killing of his mate and offspring at the hands of a reckless Irish captain, a vengeful killer whale rampages through the fisherman's Newfoundland harbor. Under pressure from the villagers, the captain, a female marine biologist and an Indigenous tribalist venture after the great beast, who will meet them on its own turf.",/uSascD0pN3n5d6BlyFdce0hRVzz.jpg,17500000,95,14717854,"['Dino de Laurentiis Cinematografica', 'Paramount']"
11319,"['Wolfgang Reitherman', 'Art Stevens', 'John Lounsbery']",Bob Newhart,Eva Gabor,Geraldine Page,"['Fantasy', 'Family', 'Animation', 'Adventure']",The Rescuers,1977-06-22,6.8,"What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.",/49rGpB2x6AFB83SC4IBl9foRIGp.jpg,1200000,78,71215869,['Walt Disney Productions']
985,['David Lynch'],Jack Nance,Charlotte Stewart,Allen Joseph,"['Fantasy', 'Horror']",Eraserhead,1977-03-19,7.4,"First time father Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.",/fjq2xZvWWKZJtg8FGNHXdbVoAAf.jpg,100000,89,7000000,['American Film Institute (AFI)']
12262,['Wes Craven'],Martin Speer,Russ Grieve,John Steadman,"['Horror', 'Thriller']",The Hills Have Eyes,1977-07-22,6.2,"On the way to California, a family has the misfortune to have their car break down in an area closed to the public, and inhabited by violent savages ready to attack.",/1G2DBIEkoS0JdCiOFIeR3mD8ROE.jpg,230000,90,25000000,['Blood Relations Co.']
46853,['Pier Giuseppe Murgia'],Lara Wendel,Éva Ionesco,Martin Loeb,['Drama'],Playing with Love,1977-05-17,5.2,"Laura and Fabrizio have been meeting every summer in the forest by her parent's summer home. Fabrizio is a solitary boy with only his dog for company; Laura a sweet but unconfident child. This summer new aspects enter into their story as both are growing up. Laura is falling in love with Fabrizio, while he displays a new sexual awareness of her masked by his malice. Things develop further when they meet Sylvia who, unlike the innocent Laura, is confident and assertive. Fabrizio develops a fascination with her, eventually bribing Laura to fetch her to the forest to join them in play.",/f1RFRmPnPdFNcQd1ez0ifiU93u2.jpg,0,94,0,"['Cinema 23 Film', 'Monarex', 'Petra Cinematografica', 'Seven Star Film']"
703,['Woody Allen'],Woody Allen,Diane Keaton,Tony Roberts,"['Comedy', 'Drama', 'Romance']",Annie Hall,1977-04-19,7.8,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,4000000,93,38251425,"['United Artists', 'Rollins-Joffe Productions']"
11689,['Enzo Barboni'],Terence Hill,Bud Spencer,David Huddleston,"['Action', 'Comedy']",Crime Busters,1977-04-01,6.9,An attempted robbery turns to be an unexpected recruitment when two unemployed men mistakenly break into a police office instead of a store.,/z35E0qY8wkkSPIBT5ptQAyWvr8k.jpg,0,110,0,"['United Artists', 'Tritone Cinematografica', 'T.O.T.A.']"
28324,"[""Joe D'Amato""]",Laura Gemser,Gabriele Tinti,Nieves Navarro,"['Adventure', 'Horror']",Emanuelle and the Last Cannibals,1977-10-21,5.0,"While doing undercover work in a mental hospital, Emanuelle discovers a girl who seems to have been raised by a tribe of amazonian cannibals. Intrigued, Emanuelle and friends travel deep into the Amazon jungle, where they find that the supposedly extinct tribe of cannibals is still very much alive.",/823QxR2Gj8fDNTN0Bka9rlu2Sn5.jpg,0,85,0,"['Flora Film', 'Gico Cinematografica S.r.L.']"
5781,['Luis Buñuel'],Fernando Rey,Carole Bouquet,Ángela Molina,"['Comedy', 'Drama', 'Romance']",That Obscure Object of Desire,1977-08-17,7.5,"After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love.",/9iUdC4dftkjYSBUJq5DAxC6WqB9.jpg,0,103,0,"['Incine', 'Greenwich Film Production', 'Les Films Galaxie']"
466353,['Kōji Wakamatsu'],Ami Takatori,Rie Nakano,Kayoko Sugi,[],Oppressive Torture,1978-01-14,4.7,"In the end of the 19th century, social restoration occurred in Japan. Seizing on the confusion, Gonnosuke deprives land from farmers, and this pushes him way to the top as a businessman. However, he has hideous sexual propensity which he sexually abuses women. Gonnosuke excruciates hard and causes 2 housemaids to die. The dreadful history recurs...",/eVWWh9k3Mr5DQRnnjBnzdnJfE6K.jpg,0,61,0,['Wakamatsu Production']
948,['John Carpenter'],Donald Pleasence,Jamie Lee Curtis,Nancy Kyes,"['Horror', 'Thriller']",Halloween,1978-10-24,7.6,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",/wijlZ3HaYMvlDTPqJoTCWKFkCPU.jpg,325000,91,70274000,"['Compass International Pictures', 'Falcon International Productions']"
621,['Randal Kleiser'],John Travolta,Olivia Newton-John,Stockard Channing,"['Romance', 'Comedy']",Grease,1978-07-07,7.4,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",/czVhhAaSBFpakur7U8pOIDV9NUG.jpg,6000000,110,181813770,"['Paramount', 'Robert Stigwood Organization (RSO)', 'Fine Arts Films']"
1924,['Richard Donner'],Christopher Reeve,Marlon Brando,Gene Hackman,"['Science Fiction', 'Action', 'Adventure']",Superman,1978-12-13,7.1,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,55000000,143,300218018,"['Dovemead Films', 'Film Export A.G.', 'Warner Bros. Pictures']"
25239,['Meir Zarchi'],Camille Keaton,Eron Tabor,Richard Pace,"['Horror', 'Thriller']",Day of the Woman,1978-11-02,5.9,"After a young writer is brutally gang-raped and left for dead by four men, she systematically hunts them down one by one to exact a terrible vengeance.",/nMCkOo26GtISoxJmpkTAJyMqBO8.jpg,650000,101,0,['Barquel Creations']
24831,['Joe Dante'],Bradford Dillman,Heather Menzies,Kevin McCarthy,"['Horror', 'Comedy', 'Science Fiction']",Piranha,1978-08-03,5.9,"When flesh-eating piranhas are accidently released into a summer resort's rivers, the guests become their next meal.",/uRUSWTYMYo9fHRkUjcpD0yPvxzV.jpg,660000,94,16000000,"['New World Pictures', 'Piranha Productions']"
413114,['Francesc Bellmunt'],Juanjo Puigcorbé,Alicia Orozco,Ricard Borràs,['Comedy'],L'orgia,1978-11-26,4.3,"A group of boys and girls are locked up a weekend in a friends house in which they do a party that little to little is converted in an orgy. But not everything is sex, there are also cinematographic digressions, chocolate and churros, and good humor.",/gdsH3ioXgA7vW9mQqtWu0t0AuVj.jpg,0,101,0,['Producciones Zeta']
123,['Ralph Bakshi'],Christopher Guard,William Squire,Michael Scholes,"['Adventure', 'Animation', 'Fantasy']",The Lord of the Rings,1978-11-15,6.6,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,4000000,132,30471420,"['Fantasy Films', 'Bakshi Productions', 'Saul Zaentz Film Productions']"
923,['George A. Romero'],David Emge,Ken Foree,Scott H. Reiniger,['Horror'],Dawn of the Dead,1978-09-02,7.5,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",/h6aVbUsiJB3Le1xrhyZXsXZOI3h.jpg,650000,127,55000000,"['Dawn Associates', 'Laurel Entertainment']"
